600.500	143.652
600.510	143.829
600.520	143.354
600.530	142.361
600.540	142.853
600.550	142.283
600.560	141.897
600.570	141.372
600.580	141.174
600.590	140.920
600.600	140.826
600.610	141.363
600.620	141.396
600.630	141.556
600.640	142.994
600.650	141.968
600.660	141.695
600.670	142.860
600.680	140.682
600.690	142.099
600.700	143.068
600.710	142.112
600.720	142.640
600.730	141.741
600.740	145.938
600.750	144.888
600.760	146.420
600.770	144.024
600.780	147.723
600.790	148.481
600.800	149.431
600.810	150.043
600.820	150.254
600.830	149.482
600.840	150.213
600.850	150.020
600.860	150.652
600.870	149.842
600.880	149.421
600.890	149.731
600.900	148.477
600.910	147.551
600.920	146.269
600.930	146.663
600.940	144.517
600.950	144.429
600.960	144.224
600.970	145.266
600.980	143.644
600.990	142.375
601.000	144.077
601.010	144.167
601.020	142.964
601.030	141.519
601.040	143.727
601.050	140.340
601.060	142.092
601.070	142.343
601.080	140.526
601.090	141.379
601.100	141.161
601.110	142.637
601.120	141.653
601.130	141.367
601.140	141.261
601.150	142.580
601.160	141.851
601.170	141.737
601.180	141.090
601.190	141.978
601.200	142.153
601.210	142.008
601.220	141.598
601.230	142.272
601.240	140.368
601.250	142.242
601.260	141.997
601.270	141.741
601.280	140.855
601.290	141.553
601.300	141.706
601.310	141.414
601.320	144.824
601.330	141.773
601.340	140.654
601.350	141.908
601.360	142.307
601.370	141.821
601.380	143.104
601.390	140.472
601.400	144.929
601.410	142.042
601.420	143.752
601.430	144.292
601.440	145.546
601.450	144.533
601.460	145.471
601.470	147.253
601.480	147.532
601.490	149.332
601.500	148.648
601.510	150.071
601.520	151.883
601.530	149.539
601.540	150.811
601.550	149.890
601.560	151.450
601.570	149.771
601.580	149.438
601.590	149.132
601.600	148.180
601.610	147.252
601.620	145.688
601.630	145.831
601.640	143.408
601.650	143.311
601.660	143.980
601.670	142.349
601.680	144.106
601.690	142.441
601.700	142.387
601.710	141.686
601.720	141.756
601.730	140.723
601.740	141.610
601.750	141.550
601.760	142.257
601.770	142.200
601.780	141.658
601.790	141.363
601.800	141.058
601.810	141.108
601.820	141.929
601.830	142.042
601.840	140.876
601.850	141.839
601.860	141.359
601.870	143.506
601.880	140.604
601.890	142.431
601.900	142.002
601.910	141.731
601.920	141.615
601.930	142.162
601.940	142.081
601.950	142.568
601.960	142.566
601.970	142.117
601.980	141.373
601.990	142.145
602.000	142.408
602.010	140.836
602.020	142.832
602.030	140.746
602.040	141.574
602.050	142.454
602.060	141.571
602.070	141.101
602.080	142.551
602.090	142.624
602.100	142.824
602.110	141.944
602.120	141.225
602.130	140.675
602.140	141.611
602.150	141.300
602.160	141.811
602.170	140.942
602.180	140.918
602.190	143.052
602.200	141.929
602.210	141.553
602.220	142.008
602.230	142.614
602.240	141.526
602.250	142.420
602.260	140.894
602.270	140.056
602.280	142.504
602.290	141.984
602.300	141.542
602.310	144.513
602.320	142.681
602.330	141.264
602.340	142.261
602.350	141.767
602.360	142.220
602.370	142.193
602.380	142.554
602.390	142.562
602.400	141.162
602.410	142.481
602.420	141.447
602.430	140.542
602.440	142.345
602.450	141.263
602.460	141.440
602.470	141.505
602.480	142.065
602.490	140.475
602.500	140.859
