683.000	141.662
683.010	140.106
683.020	137.660
683.030	138.054
683.040	138.178
683.050	139.151
683.060	138.421
683.070	138.469
683.080	137.347
683.090	138.276
683.100	137.222
683.110	137.859
683.120	135.840
683.130	137.708
683.140	138.158
683.150	137.756
683.160	138.298
683.170	138.377
683.180	137.398
683.190	138.055
683.200	137.592
683.210	137.546
683.220	136.290
683.230	137.021
683.240	136.714
683.250	138.848
683.260	137.967
683.270	137.577
683.280	138.052
683.290	138.076
683.300	137.741
683.310	137.717
683.320	137.384
683.330	137.471
683.340	136.599
683.350	137.168
683.360	138.277
683.370	138.937
683.380	137.169
683.390	138.424
683.400	137.779
683.410	138.935
683.420	137.490
683.430	136.928
683.440	138.154
683.450	137.609
683.460	137.053
683.470	137.257
683.480	136.738
683.490	137.300
683.500	136.858
683.510	137.102
683.520	136.782
683.530	136.967
683.540	138.192
683.550	138.239
683.560	137.218
683.570	137.328
683.580	136.030
683.590	137.640
683.600	138.382
683.610	137.854
683.620	137.055
683.630	137.630
683.640	138.206
683.650	136.565
683.660	136.870
683.670	136.598
683.680	136.966
683.690	138.165
683.700	137.599
683.710	138.202
683.720	137.626
683.730	138.097
683.740	137.794
683.750	137.537
683.760	137.626
683.770	138.226
683.780	138.118
683.790	138.041
683.800	136.389
683.810	137.068
683.820	137.986
683.830	137.697
683.840	137.849
683.850	137.261
683.860	136.537
683.870	137.081
683.880	137.085
683.890	136.162
683.900	137.745
683.910	138.137
683.920	135.869
683.930	137.427
683.940	137.261
683.950	137.062
683.960	135.506
683.970	138.004
683.980	136.545
683.990	136.776
684.000	136.913
684.010	137.664
684.020	137.075
684.030	137.123
684.040	137.117
684.050	137.073
684.060	137.008
684.070	136.750
684.080	137.066
684.090	137.354
684.100	136.246
684.110	136.873
684.120	137.297
684.130	137.120
684.140	136.792
684.150	136.836
684.160	136.888
684.170	137.780
684.180	136.876
684.190	137.362
684.200	137.065
684.210	137.075
684.220	137.800
684.230	135.619
684.240	136.973
684.250	137.515
684.260	136.805
684.270	136.525
684.280	136.890
684.290	138.366
684.300	137.671
684.310	137.529
684.320	137.149
684.330	137.855
684.340	137.830
684.350	137.959
684.360	137.187
684.370	137.631
684.380	137.405
684.390	137.800
684.400	137.548
684.410	137.927
684.420	137.588
684.430	137.688
684.440	138.121
684.450	137.533
684.460	138.484
684.470	137.298
684.480	138.271
684.490	137.935
684.500	137.865
684.510	138.836
684.520	136.796
684.530	137.306
684.540	137.395
684.550	138.122
684.560	138.605
684.570	138.717
684.580	137.831
684.590	138.573
684.600	138.232
684.610	137.317
684.620	138.071
684.630	138.234
684.640	137.233
684.650	136.835
684.660	137.339
684.670	137.997
684.680	138.945
684.690	137.376
684.700	137.205
684.710	138.739
684.720	140.510
684.730	138.353
684.740	138.288
684.750	139.431
684.760	138.365
684.770	138.380
684.780	139.352
684.790	137.834
684.800	136.340
684.810	137.613
684.820	138.192
684.830	138.403
684.840	140.799
684.850	138.296
684.860	138.548
684.870	139.582
684.880	140.816
684.890	141.183
684.900	143.058
684.910	144.663
684.920	147.523
684.930	145.841
684.940	148.232
684.950	150.891
684.960	153.411
684.970	154.518
684.980	155.328
684.990	154.804
685.000	155.624
685.010	153.563
685.020	153.216
685.030	152.584
685.040	151.071
685.050	150.628
685.060	149.713
685.070	147.927
685.080	146.875
685.090	146.004
685.100	144.969
685.110	142.581
685.120	140.515
685.130	141.259
685.140	140.587
685.150	138.656
685.160	139.909
685.170	138.643
685.180	140.066
685.190	138.301
685.200	138.567
685.210	139.535
685.220	138.836
685.230	138.777
685.240	138.068
685.250	138.667
685.260	136.841
685.270	138.071
685.280	137.953
685.290	138.772
685.300	138.416
685.310	138.456
685.320	138.620
685.330	138.021
685.340	138.006
685.350	137.199
685.360	138.367
685.370	137.324
685.380	137.456
685.390	139.086
685.400	137.535
685.410	137.892
685.420	139.115
685.430	137.620
685.440	137.273
685.450	139.598
685.460	138.701
685.470	138.886
685.480	138.172
685.490	138.998
685.500	137.788
685.510	138.947
685.520	138.018
685.530	138.816
685.540	138.108
685.550	136.609
685.560	137.768
685.570	137.679
685.580	138.389
685.590	137.704
685.600	137.144
685.610	138.044
685.620	138.290
685.630	138.220
685.640	137.721
685.650	138.001
685.660	138.276
685.670	138.621
685.680	138.608
685.690	138.154
685.700	139.110
685.710	138.043
685.720	139.638
685.730	139.136
685.740	139.308
685.750	141.774
685.760	141.997
685.770	143.368
685.780	144.996
685.790	146.269
685.800	150.102
685.810	151.190
685.820	151.098
685.830	154.544
685.840	156.136
685.850	156.578
685.860	156.403
685.870	157.276
685.880	159.209
685.890	155.182
685.900	154.351
685.910	154.324
685.920	155.938
685.930	154.034
685.940	153.221
685.950	152.292
685.960	151.094
685.970	151.217
685.980	151.080
685.990	151.659
686.000	149.626
686.010	149.141
686.020	147.451
686.030	147.956
686.040	144.972
686.050	146.984
686.060	147.321
686.070	146.830
686.080	145.604
686.090	143.803
686.100	144.550
686.110	144.662
686.120	143.960
686.130	143.379
686.140	143.487
686.150	143.388
686.160	143.318
686.170	146.159
686.180	146.295
686.190	148.517
686.200	147.229
686.210	146.553
686.220	146.916
686.230	147.116
686.240	147.462
686.250	147.035
686.260	144.607
686.270	145.569
686.280	145.443
686.290	145.133
686.300	143.660
686.310	142.296
686.320	142.880
686.330	141.168
686.340	141.863
686.350	139.945
686.360	140.017
686.370	139.319
686.380	140.248
686.390	139.276
686.400	140.128
686.410	138.684
686.420	139.122
686.430	138.353
686.440	137.087
686.450	137.672
686.460	138.479
686.470	137.290
686.480	139.204
686.490	136.470
686.500	138.421
686.510	137.931
686.520	139.123
686.530	135.994
686.540	136.596
686.550	137.940
686.560	138.532
686.570	138.076
686.580	135.964
686.590	137.764
686.600	137.427
686.610	136.752
686.620	139.154
686.630	138.008
686.640	137.153
686.650	138.506
686.660	137.618
686.670	137.312
686.680	137.940
686.690	137.359
686.700	136.604
686.710	137.830
686.720	136.958
686.730	137.692
686.740	136.981
686.750	137.158
686.760	138.429
686.770	138.223
686.780	138.261
686.790	138.200
686.800	137.528
686.810	137.347
686.820	137.098
686.830	137.174
686.840	139.036
686.850	137.412
686.860	136.051
686.870	137.798
686.880	137.888
686.890	136.840
686.900	136.920
686.910	137.370
686.920	137.599
686.930	136.999
686.940	137.286
686.950	137.159
686.960	138.067
686.970	139.098
686.980	137.024
686.990	137.620
687.000	138.556
