648.000	141.556
648.010	142.513
648.020	141.569
648.030	142.560
648.040	141.551
648.050	141.563
648.060	141.311
648.070	140.302
648.080	142.425
648.090	141.053
648.100	142.281
648.110	141.592
648.120	140.693
648.130	140.825
648.140	141.816
648.150	142.421
648.160	141.259
648.170	140.978
648.180	141.569
648.190	141.320
648.200	140.147
648.210	140.034
648.220	141.631
648.230	140.485
648.240	141.589
648.250	141.430
648.260	141.350
648.270	141.927
648.280	141.340
648.290	140.504
648.300	141.978
648.310	143.119
648.320	141.374
648.330	141.849
648.340	141.211
648.350	142.106
648.360	140.327
648.370	141.105
648.380	141.675
648.390	140.958
648.400	141.282
648.410	139.752
648.420	140.763
648.430	140.988
648.440	140.054
648.450	141.203
648.460	142.146
648.470	141.131
648.480	141.504
648.490	140.659
648.500	139.996
648.510	141.872
648.520	139.906
648.530	141.445
648.540	141.946
648.550	141.615
648.560	140.962
648.570	142.202
648.580	140.689
648.590	141.209
648.600	140.334
648.610	140.299
648.620	141.300
648.630	141.190
648.640	142.207
648.650	142.179
648.660	140.887
648.670	141.971
648.680	141.297
648.690	140.016
648.700	141.804
648.710	141.741
648.720	141.563
648.730	141.609
648.740	142.121
648.750	141.868
648.760	141.193
648.770	140.420
648.780	141.555
648.790	143.131
648.800	140.700
648.810	141.597
648.820	140.474
648.830	140.111
648.840	141.724
648.850	141.180
648.860	141.705
648.870	141.814
648.880	141.536
648.890	140.768
648.900	141.462
648.910	142.924
648.920	141.692
648.930	142.215
648.940	143.082
648.950	142.463
648.960	142.326
648.970	142.575
648.980	140.881
648.990	141.896
649.000	141.818
649.010	139.469
649.020	142.441
649.030	141.656
649.040	142.016
649.050	141.365
649.060	140.840
649.070	140.740
649.080	142.212
649.090	143.091
649.100	142.040
649.110	141.920
649.120	142.033
649.130	141.927
649.140	143.839
649.150	142.339
649.160	143.008
649.170	143.522
649.180	143.854
649.190	144.568
649.200	145.446
649.210	145.522
649.220	146.036
649.230	148.628
649.240	149.804
649.250	150.172
649.260	151.035
649.270	152.110
649.280	154.460
649.290	156.666
649.300	157.903
649.310	160.410
649.320	161.082
649.330	161.735
649.340	160.365
649.350	163.176
649.360	164.137
649.370	166.032
649.380	169.975
649.390	175.218
649.400	182.796
649.410	185.626
649.420	195.050
649.430	203.441
649.440	225.616
649.450	229.625
649.460	240.987
649.470	244.118
649.480	246.492
649.490	245.452
649.500	242.075
649.510	240.520
649.520	237.569
649.530	231.874
649.540	226.714
649.550	224.568
649.560	219.835
649.570	219.224
649.580	210.923
649.590	210.023
649.600	208.500
649.610	209.614
649.620	211.820
649.630	214.058
649.640	219.564
649.650	228.115
649.660	233.819
649.670	239.812
649.680	247.026
649.690	249.567
649.700	246.931
649.710	245.352
649.720	233.372
649.730	232.833
649.740	227.653
649.750	224.268
649.760	211.360
649.770	208.520
649.780	204.338
649.790	198.647
649.800	188.551
649.810	185.094
649.820	178.223
649.830	172.222
649.840	163.448
649.850	160.281
649.860	154.936
649.870	154.325
649.880	153.248
649.890	151.091
649.900	150.729
649.910	150.024
649.920	149.614
649.930	149.754
649.940	149.330
649.950	148.346
649.960	148.624
649.970	147.505
649.980	148.435
649.990	146.804
650.000	146.865
650.010	147.911
650.020	146.843
