600.000	12.964
600.500	11.991
601.000	11.989
601.500	11.961
602.000	11.728
602.500	42.686
603.000	12.086
603.500	11.688
604.000	11.604
604.500	11.683
605.000	11.656
605.500	11.692
606.000	12.133
606.500	12.122
607.000	94.834
607.500	57.285
608.000	12.106
608.500	12.199
609.000	14.889
609.500	103.835
610.000	12.286
610.500	12.145
611.000	12.070
611.500	12.747
612.000	12.137
612.500	38.627
613.000	21.950
613.500	13.373
614.000	98.350
614.500	50.872
615.000	12.773
615.500	12.745
616.000	97.545
616.500	46.505
617.000	12.532
617.500	12.208
618.000	15.038
618.500	13.634
619.000	12.371
619.500	11.943
620.000	12.014
620.500	11.968
621.000	15.654
621.500	103.200
622.000	40.061
622.500	11.732
623.000	11.716
623.500	11.732
624.000	11.760
624.500	12.123
625.000	11.986
625.500	12.904
626.000	47.232
626.500	105.806
627.000	32.770
627.500	12.243
628.000	12.001
628.500	12.028
629.000	12.855
629.500	12.494
630.000	341.805
630.500	12.414
631.000	13.701
631.500	12.472
632.000	12.596
632.500	16.177
633.000	98.435
633.500	13.455
634.000	12.933
634.500	12.728
635.000	12.811
635.500	12.874
636.000	13.083
636.500	13.189
637.000	13.565
637.500	15.198
638.000	103.433
638.500	49.247
639.000	15.253
639.500	35.431
640.000	111.078
640.500	15.858
641.000	14.278
641.500	13.352
642.000	13.370
642.500	12.871
643.000	12.786
643.500	12.628
644.000	13.224
644.500	12.375
645.000	12.352
645.500	12.292
646.000	12.189
646.500	12.174
647.000	12.102
647.500	12.065
648.000	12.144
648.500	12.163
649.000	12.296
649.500	12.666
650.000	22.443
650.500	105.296
651.000	44.472
651.500	12.354
652.000	12.263
652.500	12.515
653.000	97.122
653.500	12.173
654.000	12.060
654.500	11.867
655.000	11.777
655.500	11.754
656.000	13.668
656.500	12.363
657.000	11.630
657.500	11.626
658.000	11.656
658.500	11.737
659.000	11.991
659.500	93.543
660.000	48.632
660.500	12.042
661.000	11.656
661.500	11.572
662.000	11.631
662.500	11.508
663.000	11.479
663.500	11.478
664.000	11.473
664.500	11.497
665.000	15.049
665.500	12.705
666.000	11.664
666.500	12.046
667.000	12.453
667.500	97.206
668.000	12.765
668.500	12.116
669.000	11.796
669.500	11.715
670.000	11.821
670.500	11.808
671.000	12.529
671.500	100.553
672.000	11.959
672.500	11.720
673.000	11.568
673.500	13.613
674.000	12.351
674.500	11.430
675.000	11.398
675.500	11.485
676.000	11.367
676.500	11.299
677.000	11.311
677.500	11.302
678.000	11.251
678.500	11.244
679.000	11.160
679.500	11.156
680.000	11.125
680.500	11.111
681.000	11.100
681.500	11.102
682.000	11.102
682.500	11.098
683.000	12.138
683.500	12.091
684.000	11.137
684.500	11.415
685.000	11.195
685.500	11.130
686.000	11.154
686.500	11.151
687.000	11.170
687.500	11.161
688.000	11.179
688.500	11.214
689.000	12.795
689.500	12.428
690.000	11.482
690.500	14.550
691.000	12.443
691.500	11.719
692.000	12.367
692.500	94.920
693.000	56.764
693.500	11.635
694.000	13.349
694.500	12.551
695.000	11.498
695.500	11.427
696.000	11.434
696.500	11.415
697.000	11.414
697.500	11.431
698.000	11.449
698.500	11.471
699.000	11.502
699.500	11.988
700.000	13.748
